2|nature
31A4561|triton
31A457|animal inférieur
31A458|aile
31A4581|fée
31A4582|elfe
31A46|maladie
31A461|douleur
31A4611|fièvre
31A46110|Febre
31A462|maladie contagieuse
31A4621|peste
31A46210|Peste overo pestilentia
31A46210|personnification
31A4622|lèpre
31A46221|claquette des lépreux
31A46221|crécelle
31A46222|léproserie
31A46223|procession
31A46223|procession de lépreux
31A4623(...)|fièvre typhoïde
31A4623(...)|rage
31A46230|Contagione
31A46230|personnification
31A4624|maladie de la peau
31A4624|maladie vénérienne
31A4624(SYPHILIS)|syphilis
31A46241|démangeaison
31A46242|ulcère
31A4625|hydropsie
31A4626|sida
31A4629|poison
31A4629(ERGOTISM)|ergotisme
31A463|membre
31A4631|briser
31A4631|casser
31A4631|fracture
31A4631|os
31A4632|infection
31A4632|plaie
31A46321|cicatrice
31A4633|tête
31A46331|mal de tête
31A46332|rhume
31A463321|éternuement
31A463322|toux
31A46333|dentiste
31A46333|douleur
31A46333|mal aux dents
31A4634|cancer
31A4634|tumeur
31A464|folie
31A464|troubles émotionnels
31A4641|possession (par démon)
31A4642|manie
31A4642|obsession
31A46421|épidémie
31A464211|Gui (St)
31A464211|chorée
31A464211|danse de Saint-Guy
31A464211|danser
31A469|santé
31A4690|Sanitas
31A4690|Sanità
31A5|hygiène
31A5|soin
31A51|toilette (faire la)
31A511|miroir
31A5111|admiration
31A5111|beauté
31A5111|contemplation
31A51111|reflet
31A511111|distorsion
31A5112|beauté
31A5112|magique
31A512|bijou
31A512|décorer
31A512|parer
31A513|se maquiller
31A5141|senteur
31A5141(...)|ambre gris
31A5141(...)|lavande
31A5141(...)|musc
31A5142|parfum
31A5142(...)|eau de Cologne
31A5143|onguent
31A5144|poudre
31A5145|outil
31A51451|boule de musc
31A51451|difuseur de parfum
31A51452|bouteille
31A51452|flacon de parfum
31A51453|boîte
31A51453|onguent
31A51453|vase
31A51454|boîte
31A51454|poudrier
31A51455|rouge à lèvres
31A515|peinture du corps
31A515|visage
31A5151|tatouer
31A51511|tatouage
31A52|main
31A52|pied
31A521|manucure
31A522|pédicure
31A523|Spinario
31A523|arracher
31A523|épine
31A53|cheveux
31A53|coiffure
31A5311|brosse
31A5311|brosse à cheveux
31A5311|outil
31A5311|peigne
31A532|couper les cheveux
31A5321|coiffeur
31A533|mode
31A533|styles de coiffure
31A5331|perruque
31A5332|chauve
31A5332|raser
31A5333|raser
31A5333|tonsure
31A5339|chauve
31A534|barbe
31A5341|moustache
31A5342|favoris
31A53421|rouflaquettes
31A5349|déguisement
31A5349|fausse barbe
31A5349|fausse moustache
31A5349|moustache
31A535|barbier
31A535|magasin
31A5351|rasoir
31A5352|plat
31A5353|raser
31A539|cheveux ébouriffés
31A54|baigner
31A54|laver
31A541|laver les mains
31A542|tête
31A542|visage
31A5421|brosser
31A5421|dent
31A54211|brosse à dents
31A54212|cure-dent
31A543|laver les pieds
31A544|laver les pieds
31A545|bain
31A5451|bains publiques
31A5452|bain de siège
31A5453|douche (bain)
31A5454|cuve
31A5455|hammam
31A5455|vapeur
31A5459|après le bain
31A5459|sécher
31A546|articles de toilette
31A5461|savon
31A54611|bulle
31A5462|brosse
31A5462|éponge
31A5463|tissu
31A5464|peignoir de bain
31A5464|robe
31A5464|robe de chambre
31A549|sécher
31A551|habiller
31A5511|corset
31A5511|lacer
31A5511|lier
31A552|déshabiller
31A553|chaussure
31A553|sandale
31A5531|bas
31A5531|déshabiller
31A5531|habiller
31A554|habiller
31A5541|déshabiller
31A559|déshabiller
31A559|habiller
31A5591|négligé
31A56|servante
31A56|serviteur
31A56|toilette (faire la)
31A57|déplacer
31A57|insecte
31A571|enfant
31A571|mère
31A571|mère et enfant
31A571|poux
31A571|soin maternel
31A571|épouiller
31A572|inspecter
31A572|puce
31A58|musculation
31A59|malpropreté
31A6|besoin
31A61|urine
31A611|pot
31A611|vase de nuit
31A62|défécation
31A621|flatulence
31A622|digestion
31A6220|Digestione
31A623|excrément
31A63|vomir
31A631|hoquet
31A64|moucher le nez
31A64|souffler
31A65|cracher
31A651|salive
31A66|transpiration
31A66|transpirer
31A7|sexe
31A71|mâle
31A710|symbole
31A710|virilité
31A711|masculinité
31A712|beauté
31A712|combat
31A712|compétition
31A712|musculation
31A7121|Mr Univers
31A7121|univers
31A719|chiffe molle
31A719|lavette
31A7191|tâche
31A7191|émancipation
31A72|féminin
31A720|féminité
31A720|symbole
31A721|féminité
31A7211|virginité
31A72110|Verginità
31A722|beauté
31A722|combat
31A722|compétition
31A7221|Miss Monde
31A7221|monde
31A729|femme à l'allure masculine
31A729|virago
31A73|hermaphrodite
31A731|alchimie
31A731|rebis
31A74|transgenre
31A74|transsexuel
31A8|machine
31A9|folklore
31A9|guérir
31AA1|canon (proportion)
31AA1|proportions
31AA11|debout
31AA12|bras levé
31AA12|bras étendu
31AA12|carré
31AA12|cercle
31AA12|de côté
31AA12|jambe
31AA12|écarté
31AA14|nu académique
31AA14|proportions idéales
31AA140|Bellezza Femminile
31AA140|allégorie
31AA141|couvrir
31AA141|organes génitaux
31AA19|Platon
31AA19|animal bipes implume
31AA19|homo Platonis
31AA19|volaille plumée
31AA2|anatomie
31AA21|os
31AA21|squelette
31AA22|membre
31AA22111(NOSE)|nez
31AA22141|langue
31AA22210|symbole
31AA22210|symbolisme du coeur
31AA222101|amour
31AA22231|mamelon
31AA22232|lait
31AA22311|nombril
31AA22312|hanche
31AA22321|foie
31AA22322|vessie
31AA22322|vésicule biliaire
31AA22323|rate
31AA22331|oesophage
31AA22361|mâle
31AA223611|testicules
31AA223612|phallus
31AA2236121|phallos
31AA223613|semence
31AA223613|sperme
31AA22362|féminin
31AA223621|utérus
31AA223622|ovaire
31AA223623|menstruation
31AA22371|anus
31AA22461|pouce
31AA22462|index
31AA22463|médius
31AA22464|annulaire
31AA22465|auriculaire
31AA22551|talon
31AA22552|empreinte du pied
31AA22552|marque
31AA22552|piste
31AA22552|trace
31AA22611|sang
31AA22612|artère
31AA22613|veine
31AA22621|cheveux
31AA22622|poils du corps
31AA22623|poils du pubis
31AA23|position
31AA231|debout
31AA231|jambe
31AA2311|Standbein und Spielbein
31AA2311|contrapposto
31AA2312|figura serpentinata
31AA2313|un
31AA2319|debout sur la tête
31AA232|se pencher
31AA2321|en avant
31AA2322|en arrière
31AA2323|de côté
31AA233|agenouiller
31AA234|s'accroupir
31AA235|asseoir
31AA2351|terre
31AA2352|siège
31AA2353|bras
31AA2353|coude
31AA2353|genou
31AA2354|genoux
31AA236|coucher
31AA2361|dos
31AA2362|visage
31AA2363|flanc
31AA2363|s'étirer
31AA2364|bras
31AA2364|coude
31AA2364|flanc
31AA2364|se pencher
31AA2365|dos
31AA2365|main
31AA2365|tête
31AA2366|main
31AA2366|tête
31AA2366|visage
31AA237|suspendre
31AA23711|un
31AA23721|un
31AA23731|cheveux
31AA23732|dent
31AA24|position
31AA24|tête
31AA25|bras
31AA25|geste
31AA25|main
31AA25|position
31AA2511|bras levé
31AA2511|vers le haut
31AA2512|bras étendu
31AA2512|en avant
31AA2513|bras étendu
31AA2513|de côté
31AA2514|en arrière
31AA2515|en bas
31AA25161|poitrine
31AA25162|coeur
31AA25163|frapper
31AA25163|poitrine
31AA25164|découvrir
31AA25164|poitrine
31AA2517|courber
31AA25171|dos
31AA25172|tête
31AA2518|hanche
31AA25191|poche
31AA25192|manche
31AA25193|estomac
31AA25193|poitrine
31AA25193|robe
31AA25311|caput manui innixum
31AA25312|coude
31AA25312|genou
31AA25312|se pencher
31AA25313|couvrir
31AA25313|draperie
31AA25313|voile
31AA25331|doigt
31AA25331|index
31AA25331|indiquer
31AA25332|auriculaire
31AA25332|cornuto
31AA25332|doigt
31AA25332|index
31AA25341|regarder
31AA25342|doigt
31AA25342|épier
31AA25343|frotter
31AA25344|essuyer
31AA25344|larme
31AA25351|tenir
31AA25361|doigt
31AA25361|siffler
31AA25371|main derrière l'oreille
31AA25372|se gratter
31AA25411|bras dessus, bras dessous
31AA25411|marcher
31AA25441|cheveux
31AA25442|cou
31AA25443|gorge
31AA25461|pied
31AA25521|vers le haut
31AA25522|en bas
31AA25531|vers le haut
31AA25532|en bas
31AA25541|index
31AA25541|se frotter
31AA25542|index
31AA25542|médius
31AA25543|faire claquer
31AA25551|vers le haut
31AA25552|en avant
31AA25552|indiquer
31AA25553|faire signe
31AA25561|doigts fermés
31AA25561|vers le haut
31AA25562|V de la victoire
31AA25562|signe
31AA25562|vers le haut
31AA25562|écarter
31AA26|jambe
31AA26111|debout
31AA26111|se pencher
31AA26112|debout
31AA26112|orteil
31AA26112|pointe des pieds
31AA26112|se pencher
31AA26113|asseoir
31AA26113|coucher
31AA26114|asseoir
31AA26114|coucher
31AA26114|debout
31AA26114|se pencher
31AA26114|écarté
31AA26115|coucher
31AA26115|jambes levées
31AA26115|s'étirer
31AA26121|debout
31AA26122|asseoir
31AA26123|s'accroupir
31AA26124|agenouiller
31AA26126|debout
31AA26126|écarter les jambes
31AA26127|asseoir
31AA26127|écarter les jambes
31AA26128|asseoir
31AA26128|coucher
31AA26128|jambes levées
31AA26129|asseoir
31AA26129|jambes croisées
31AA26129|tailleur
31AA261291|Bouddha
31AA261291|attitude de Bouddha
31AA261291|lotus
31AA26231|jambe tenue droite
31AA26232|courber
31AA26241|jambe tenue droite
31AA26242|courber
31AA27|mouvement
31AA271|en avant
31AA2711|marcher
31AA2712|ramper
31AA27121|genou
31AA27121|marcher
31AA2713|chanceler
31AA2713|tituber
31AA2713|vaciller
31AA2714|sautiller
31AA2715|rouler
31AA2716|culbute
31AA2716|saut périlleux
31AA2717|debout sur la tête
31AA2717|main
31AA2717|marcher
31AA2719|en arrière
31AA272|en bas
31AA272|vers le haut
31AA2721|sauter
31AA2722|tirer
31AA2723|escalier
31AA2723|monter
31AA2724|sauter
31AA2725|descendre
31AA2725|escalier
31AA2726|fouler aux pieds
31AA2726|taper du pied
31AA2731|tomber
31AA2732|glisser
31AA27321|tomber
31AA27321|trébucher
31AA2733|porter
31AA27331|soutenir
31AA2734|traîner
31AA2735|être jeté
31AA2741|jetter
31AA2742|étendre
31AA2743|frapper
31AA2744|coup de pied
31AA2745|saisir
31AA2746|briser
31AA2746|casser
31AA2747|hisser
31AA2747|tirer
31AA2748|pousser
31AA2751|s'enrouler
31AA2752|s'étirer
31AA2753|enrouler
31AA2753|pivoter
31AA2753|tourner
31AA2754|bras
31AA2755|jambe
31AA2756|courber
31AA2756|roulé-boulé
31AA2757|culbute
31AA2757|roue
31AA2757|saut périlleux
31AA276|air (dans l')
31AA2761|monter
31AA2762|voler (dans l'air)
31AA27631|asseoir
31AA27631|debout
31AA27631|nuage
31AA2764|tomber
31AA2765|culbute
31AA2765|salto mortale
31AA2765|saut périlleux
31AA277|eaux
31AA2771|patauger
31AA2772|baigner
31AA2773|nager
31AA2774|flotter
31AA2775|plonger
31AA2776|noyer
31AA2776|s'enfoncer
31AA2777|suspendre
31AA2778|émerger
31AA2779|marcher sur l'eau
31AA28|ombre
31AA281|diable
31AA281|vendre
31AA2811|absence
31AA2811|manque
31AA282|suivre
31AA3|cinq
31AA3|sens (les)
31AA30|Sensi
31AA30|Sensi, come si possono ...
31AA30|Senso
31AA30|Sentimenti del corpo
31AA31|regarder
31AA31|vue
31AA3111|lorgnette
31AA3111|monocle
31AA3112|lunettes solaires
31AA3191|bandeau sur les yeux
31AA3191|yeux bandés
31AA32|entendre
31AA32|ouïe
31AA32|écouter
31AA320|Udito
31AA321|appareil acoustique
31AA329|entendre par hasard
31AA33|odorat
31AA330|Odorato
31AA34|goût
31AA340|Gusto
31AA341|bien et mal
31AA341|contraste
31AA342|doux
31AA342|sucré
31AA343|sel
31AA344|acide
31AA344|aigre
31AA345|amère
31AA35|toucher
31AA41|difformité
31AA41|infirme
31AA41|maladie
31AA4111|cécité
31AA4112|loucher
31AA4112|strabisme
31AA4113|cataracte
31AA4114|myopie
31AA4115|presbytie
31AA4121|sourd-muet
31AA4151|pied-bot
31AA4152|bois
31AA4152|jambe
31AA4152|membre artificiel
31AA4153|béquille
31AA4154|fauteuil roulant
31AA4154|voiture de malade
31AA4155|attelle-étrier
31AA42|légende
31AA42|proportions
31AA42|taille
31AA43|naissance multiple
31AA44|anormalité
31AA44|forme
31AA44|membre
31AA44|monstre
31AA44|organe
31AA4411|Acephalia
31AA4411|Blemyae
31AA4411|tête
31AA4412|Sciapodes
31AA4412|Scopodes
31AA4412|jambe
31AA4413|oeil
31AA4414|Acheiroi
31AA4414|main
31AA4421|trois
31AA4421|visage
31AA4421|vultus trifrons
31AA44211|caput triciput
31AA44211|signum triceps
31AA44211|tête
31AA4422|buste
31AA4422|deux
31AA4422|poitrine
31AA4431|oculi in humeris habentes
31AA4431|oeil
31AA4431|épaule
31AA4441|cheveux
31AA45|Mostri
31AA45|animal
31AA45|forme
31AA45|monstre
31AA45111|trois
31AA45231|Sfinge
31AA45231|lion
31AA45231|sphinx
31AA45232|leucrota
31AA45232|manticora
31AA46|maladie
31AA4621|peste
31AA4622|lèpre
31AA4624|maladie de la peau
31AA4624|maladie vénérienne
31AA46241|démangeaison
31AA46242|ulcère
31AA4625|hydropsie
31AA4626|épidémie
31AA4629|poison
31AA4629(ERGOTISM)|ergotisme
31AA46321|cicatrice
31AA4690|Sanitas
31AA4690|Sanità
31AA5|hygiène
31AA5|soin
31AA51|toilette (faire la)
31AA511111|distorsion
31AA5141|senteur
31AA5141(...)|ambre gris
31AA5141(...)|lavande
31AA5141(...)|musc
31AA5142|parfum
31AA5142(...)|eau de Cologne
31AA5143|onguent
31AA5144|poudre
31AA5145|outil
31AA51451|boule de musc
31AA51451|difuseur de parfum
31AA51452|bouteille
31AA51452|flacon de parfum
31AA51453|boîte
31AA51453|onguent
31AA51453|vase
31AA51454|boîte
31AA51454|poudrier
31AA51455|rouge à lèvres
31AA5151|tatouer
31AA52|main
31AA52|pied
31AA53|cheveux
31AA53|coiffure
31AA5311|brosse
31AA5311|brosse à cheveux
31AA5311|outil
31AA5311|peigne
31AA5321|coiffeur
31AA5331|perruque
31AA5332|chauve
31AA5332|raser
31AA5333|raser
31AA5333|tonsure
31AA5339|chauve
31AA5341|moustache
31AA5342|favoris
31AA5349|déguisement
31AA5349|fausse barbe
31AA5349|fausse moustache
31AA5349|moustache
31AA5351|rasoir
31AA5352|plat
31AA5353|raser
31AA54|baigner
31AA54|laver
31AA5451|bains publiques
31AA5452|bain de siège
31AA5453|douche (bain)
31AA5454|cuve
31AA5459|après le bain
31AA5459|sécher
31AA54611|bulle
31AA5511|corset
31AA5511|lacer
31AA5511|lier
31AA56|servante
31AA56|serviteur
31AA56|toilette (faire la)
31AA57|déplacer
31AA57|insecte
31AA58|musculation
31AA6|besoin
31AA611|pot
31AA611|vase de nuit
31AA621|flatulence
31AA622|digestion
31AA651|salive
31AA8|machine
31AA9|folklore
31AA9|guérir
31B|esprit
31B0|allégorie
31B0|emblème
31B0|symbole
31B1|dormir
31B10|Ripa
31B10|Sonno
31B11|lit
31B12|chaise
31B13|terre
31B14|bâiller
31B15|s'étirer
31B161|lit
31B161|se coucher
31B161|se retirer
31B162|sieste
31B17|réveiller
31B171|lit
31B171|se lever
31B18|inconscience
31B181|s'évanouir
31B19|reposer
31B2|vision
31B21|extase
31B3|songe
31B31|cauchemar
31B32|somnambulisme
31B33|prophétiser
31B34|expliquer
31B4|hypnose
31B4|suggestion
31B51|ivresse
31B52|alcool
31B52|ivresse
31B520|Ripa
31B520|Ubriachezza
31B521|ivrogne
31B522|auberge
31B522|bagarre aux poings
31B522|fermier
31B522|querelle
31B53|accoutumance
31B531|alcoolisme
31B59|Astinenza
31B59|Ripa
31B59|Sobrietà
31B59|abstinence
31B59|sobriété
31B591|abstention de boisson alcoolique
31B591|tempérance
31B6|expression
31B62|visage
31B621|oeil
31B621|regarder
31B6211|vers le haut
31B6212|en bas
31B6213|de côté
31B6214|pleurer
31B62141|larme
31B6215|froncer
31B6215|front
31B6215|ride
31B6215|sourcil
31B6216|front
31B6216|ride
31B6216|sourcil
31B6216|sourcils levés
31B6217|yeux clos
31B62171|clin d'oeil
31B622|narine
31B622|nez
31B6221|vers le haut
31B6222|nez bouché
31B6222|tenir
31B6223|narine dilatée
31B623|bouche
31B6231|lèvre
31B6231|pincer les lèvres
31B62311|baiser
31B62312|siffler
31B62313|sourire
31B6232|bouche ouverte
31B62321|rire
31B623210|Ripa
31B623210|Riso
31B62322|grimacer
31B62323|langue
31B6233|bouche ouverte
31B62331|dent
31B6234|mâcher
31B62341|mordre
31B6235|parler
31B62350|voix
31B62351|crier
31B62352|chuchoter
31B62359|silence
31B623591|Ripa
31B623591|Silentio
31B623591|Silentium
31B623591|doigt sur les lèvres
31B623591|lèvre
31B623592|bâillon
31B623592|lier
31B623592|museau
31B624|joue
31B6241|souffler
31B6242|joues creuses
31B625|front
31B6251|ride
31B626|cuir chevelu
31B6261|cheveux
31B6261|cheveux hérissés
31B6262|arracher
31B6262|cheveux
31B6263|se gratter
31B6263|tête
31B7|sagesse
31B71|génie
31B710|Genio
31B710|Ripa
31B8|fou
31B8|imbécile
31B8|nigaud
31B81|folklore
31B81|guérir
31B811|raser
31B812|Eeclo (boulanger de)
31B812|boulanger
31B812|chou
31B812|cuire
31B812|tête
31B813|purger
31B814|entonnoir
31B814|liquide
31B814|verser
31B9|contraste
31B9|fou
31B9|sagesse
31BB10|Ripa
31BB10|Sonno
31BB11|lit
31BB12|chaise
31BB13|terre
31BB14|bâiller
31BB15|s'étirer
31BB161|lit
31BB161|se coucher
31BB161|se retirer
31BB162|sieste
31BB17|réveiller
31BB171|lit
31BB171|se lever
31BB18|inconscience
31BB181|s'évanouir
31BB19|reposer
31C|contraste
31C|corps
31C|esprit (génie)
31C|âme
31D|vie
31D|âge
31D11|petite enfance
31D111|bébé
31D1111|garçon
31D1112|fille
31D112|enfant
31D1120|enfance
31D1121|petit enfant
31D11211|garçon
31D11212|fille
31D11221|garçon
31D112210|enfance d'un garçon
31D11222|fille
31D112220|enfance d'une fille
31D1129|alchimie
31D1129|enfant philosophique
31D12|jeune homme
31D120|Adolescenza
31D120|Gioventù
31D120|Iuventus
31D120|Ripa
31D120|jeunesse
31D13|fille
31D13|jeune
31D130|Virginité
31D14|adulte
31D14|homme
31D140|Age Adulte
31D140|Ripa
31D140|Virilità
31D140|majorité
31D140|virilité
31D15|adulte
31D15|femme
31D150|Age Adulte
31D150|féminité
31D16|vieillard
31D160|Ripa
31D160|Senectus
31D160|Vecchiezza
31D160|Vieillesse
31D161|beau vieillard
31D162|laid
31D17|vieille femme
31D171|beauté
31D171|belle vieille
31D171|vieille
31D172|laid
31D2(...)|douze
31D2(...)|quatre
31D2(...)|sept
31D2(...)|trois
31D2(...)|époque
31D2(...)|étape
31D21|escalier
31D3|décennie
31D4|anniversaire
31D5|contraste
31D5|jeune
31D5|jeunesse
31D5|vieillesse
31D51|enfant
31D52|enfant
31D6|rajeunissement
31D61|Fontaine de Jouvence
31D61|fontaine
31D61|jeunesse
31D62|bouillir
31D62|feu
31D7|vieillesse
31D71|barbe
31D71|enfant
31D71|paidogeron
31D8|nom
31D81|fête onomastique
31D83|pseudonyme
31D84|surnom
31D90|Età in generale
31D90|Ripa
31D91|longevité
31D91|vie longue
31D910|Ripa
31D910|Vita longa
31D92|vie courte
31D920|Ripa
31D920|Velocità della vita humana
31D920|Vita breve
31D920|vitesse
31E|mort
31E1|mourant
31E11|régler
31E111|testament
31E112|assemblée
31E112|parents
31E113|dernière heures
31E113|nuncupation
31E113|parler
31E12|lit de mort
31E121|contraste
31E121|foi
31E122|bonheur
31E122|paix
31E1221|euthanasie
31E123|agonie
31E123|lutter
31E123|peur
31E13|ars moriendi
31E14|âge
31E141|bébé
31E141|enfant
31E141|mort-né
31E142|enfant
31E143|jeune homme
31E144|adulte
31E15|ascension
31E15|ciel
31E2|cause
31E21|mort naturelle
31E211|vieillesse
31E212|maladie
31E213|mort subite
31E22|accident
31E221|eaux
31E2211|noyer
31E2212|cadavre
31E222|température
31E2221|chaleur
31E22211|feu
31E2222|froid
31E2231|faim
31E2232|soif
31E2233|suffoquer
31E2234|poison
31E224|tomber
31E225|tomber
31E228|nature
31E23|exécution
31E23|maltraiter
31E23|tuer
31E231|éléments
31E2311|eau
31E2311|eaux
31E23111|bandeau sur les yeux
31E23111|noyer
31E23111|planche
31E23111|subir le supplice de la planche
31E23111|yeux bandés
31E231111|passer sous la quille
31E23112|goutte
31E2312|feu
31E23121|bûcher
31E231211|gril
31E23122|torturer
31E231221|bouillir
31E23123|électricité
31E23123|électrocution
31E231231|chaise
31E231231|chaise électrique
31E2313|terre
31E23131|enterrer vivant
31E23132|brique
31E23132|maçon
31E23132|mur
31E2314|air
31E23141|étouffer
31E23142|asphyxie
31E23142|gaz
31E23142|suffoquer
31E23143|vapeurs
31E232|température
31E2321|bouillir
31E2321|chaleur
31E2321|charbon
31E2321|fondre
31E2321|plomb
31E2322|froid
31E23221|geler
31E2331|faim
31E2331|inanition
31E23319|forcer
31E23319|nourrir
31E23319|nutrition forcée
31E2332|soif
31E2333|poison
31E23331|nourriture
31E23332|boisson
31E233321|coupe empoisonnée
31E23333|mordre
31E23333|piqûre
31E233331|serpent
31E23335|injection
31E234|battre
31E234|coup de pied
31E234|piquer
31E2341|jetter
31E23411|lapider
31E2342|tête
31E23422|jetter
31E23423|frapper
31E23431|fouetter
31E2344|raclage
31E23451|clou
31E23451|tonneau
31E2346|arme
31E23461|flèche
31E23461|tirer (arme)
31E23462|lance
31E234631|épée
31E234632|couteau
31E234632|poignard
31E2347|armes à feu
31E23471|bombe
31E23471|grenade à main
31E23472|fusillade
31E23472|tirer (arme)
31E2348|falaise
31E2348|puits
31E2348|tomber
31E2348|être jeté
31E23481|piège
31E23481|porte
31E235|torturer
31E2351|s'étirer
31E2352|courber
31E2353|lier
31E23531|briser
31E23531|casser
31E23531|roue
31E23532|animal
31E23532|cheval
31E23532|véhicule
31E2354|étrangler
31E23541|écraser
31E2355|pendre
31E2356|crucifixion
31E23562|tête en bas
31E23563|croix de Saint-André
31E23563|forme
31E236|mutilation
31E2361|briser
31E2361|casser
31E2361|os
31E2362|couper en morceaux
31E2362|déchirer en pièces
31E2362|membre
31E2362|scier
31E23621|décapiter
31E236211|guillotine
31E236212|cadavre
31E236219|tête
31E2362191|plat
31E2362192|perche
31E23622|langue
31E23623|entrailles
31E23625|cécité
31E2363|écorcher
31E2364|artère
31E2364|couper
31E2365|bête sauvage
31E2365|fosse
31E2365|être jeté
31E237|psychologie
31E238|suicide
31E2381|sacrifice de soi
31E2382|désespoir
31E3|cadavre
31E31|après la mort
31E31|autopsie
31E311|dernière heures
31E311|miroir
31E311|nez
31E311|plume
31E311|respirer
31E32|mort apparente
31E321|ranimer
31E321|respiration artificielle
31E321|respirer
31E33|décomposition
31E331|conservation
31E331|nature
31E3311|Falun
31E3311|mineur
31E3312|momification
31E34|trouver
31E4|ressusciter
31E5|contraste
31E5|vie
31E51|cadavre
31E51|monter à cheval
31E51|morts (les)
31E51|rencontrer
31E51|squelette
31E51|trois
31E52|Arcadie
31E52|Mort
31E52|berger
31E52|et in Arcadia ego
31E52|tombeau
31EE221|eaux
31EE222|température
31EE224|tomber
31EE225|tomber
31EE228|nature
31EE231|éléments
31EE23111|bandeau sur les yeux
31EE23111|noyer
31EE23111|planche
31EE23111|subir le supplice de la planche
31EE23111|yeux bandés
31EE23112|goutte
31EE23121|bûcher
31EE231211|gril
31EE23122|torturer
31EE231221|bouillir
31EE23123|électricité
31EE23123|électrocution
31EE232|température
31EE23319|forcer
31EE23319|nourrir
31EE23319|nutrition forcée
31EE23331|nourriture
31EE23332|boisson
31EE233321|coupe empoisonnée
31EE23333|mordre
31EE23333|piqûre
31EE233331|serpent
31EE23335|injection
31EE234|battre
31EE234|coup de pied
31EE234|piquer
31EE23411|lapider
31EE23422|jetter
31EE23423|frapper
31EE23431|fouetter
31EE23451|clou
31EE23451|tonneau
31EE23471|bombe
31EE23471|grenade à main
31EE23472|fusillade
31EE23472|tirer (arme)
31EE23481|Grecs
31EE23481|Metius Suffetius
31EE23481|Romains
31EE23481|antiquité classique
31EE23481|buste
31EE23481|histoire
31EE23481|histoire ancienne
31EE23481|histoire de l'antiquité classique
31EE23481|homme
31EE23481|identité
31EE23481|mythologie
31EE23481|nom
31EE23481|personnage historique
31EE23481|portrait
31EE23481|position
31EE235|torturer
31EE23531|briser
31EE23531|casser
31EE23531|roue
31EE23532|animal
31EE23532|cheval
31EE23532|véhicule
31EE23541|écraser
31EE23562|tête en bas
31EE23563|croix de Saint-André
31EE23563|forme
31EE236|mutilation
31EE237|psychologie
31EE238|suicide
31F|Mort
31F1|symbole
31F11|crâne
31F111|danger
31F111|signal
31F12|os
31F2|Morte
31F2|Ripa
31F21|enfant
31F22|jeune homme
31F23|homme
31F24|vieillard
31F25|cadavre
31F25|décomposition
31F26|squelette
31F27|diable
31F3|danse macabre
31F3|danser
31F3|surprendre
31F31|groupe
31F32|couple
31F32|paire
31F33|combattre
31F33|vie
31F331|vainqueur
31F34|défaite
31G|âme
31G1|vie
31G2|mourant
31G3|mort
31G31|figure humaine
31G31|lit de mort
31G31|quitter
31G311|ange
31G311|ciel
31G311|porter
31G32|voyager
31G321|bateau
31G321|morts (les)
31G322|Psychopompos
31G322|ange
31G322|ciel
31G322|guider
31G33|juge
31G331|peser
31G332|livre
31G332|livre ouvert
31G332|ouvrir
31G34|Anima dannata
31G34|Ripa
31G34|condamnation
31G34|âme condamné
31G35|ange
31G35|combattre
31G35|diable
31G36|destin
31G361|diable
31G361|porter
31G4|ciel
31G4|enfer
31G4|éternité
32A|type
32A|types humains
32A1|Complessione
32A1|Ripa
32A1|quatre
32A1|tempéraments (quatre)
32A11|tempérament colérique
32A110|Colerico (per il fuoco)
32A110|feu
32A12|tempérament sanguin
32A120|Sanguigno (per l'aria)
32A120|air
32A13|Paresse
32A13|tempérament flegmatique
32A130|Flemmatico (per l'acqua)
32A130|eau
32A14|mélancolie
32A140|Malenconico (per la terra)
32A140|Malinconia
32A140|terre
32A141|Weltschmerz
32A2|gros et maigre
32A21|gros
32A210|Grassezza
32A210|Ripa
32A211|stéatopyge
32A22|maigre
32A3|optimiste et pessimiste
32A31|optimiste
32A32|pessimiste
32A41|ascète
32A42|lâche
32A42|lâcheté
32A42|poltron
32A43|glouton
32A43|gloutonnerie
32A43|goinfre
32A43|goinfrerie
32A43|gourmandise
32A44|avare
32A44|avarice
32A45|parasite
32A45|pique-assiette
32A45|écornifler
32A46|Paresse
32A46|paresseux
32A5|caricature
32A6|physionomie
32A6|tête (animal)
32A61|phrénologie
32A62|chirognomie
32A7|caractère
32A8|passion
32A8|émotion
32B|nationalité
32B|race humaine
32B1|préhistoire
32B11(...)|Néandertal
32B11(...)|Pékin (homme)
32B12|culture
32B12|vie
32B2|disparu
32B2|histoire
32B2(GAULS)|Gaulois
32B2(TEUTONS)|Teutons
32B31|blanc
32B311|Européens
32B311(ALBANIANS)|Albanais
32B311(BELGIANS)|Belges
32B311(BULGARIANS)|Bulgares
32B311(CROATS)|Croates
32B311(CZECHS)|Tchèques
32B311(DANES)|Danois
32B311(DUTCH)|Hollandais
32B311(DUTCH)|Néerlandais
32B311(ENGLISHMEN)|Anglais
32B311(FLEMINGS)|Flamands
32B311(FRENCH)|Français
32B311(GERMANS)|Allemands
32B311(GREEKS)|Grecs
32B311(HUNGARIANS)|Hongrois
32B311(IRISH)|Irlandais
32B311(ITALIANS)|Italiens
32B311(POLES)|Polonais
32B311(PORTUGUESE)|Portugais
32B311(RUMANIANS)|Roumains
32B311(RUSSIANS)|Russes
32B311(SCOTS)|Écossais
32B311(SERBIANS)|Serbes
32B311(SLAVS)|Slaves
